branch,review,restaurant
Adyar+Ananda+Bhavan+ +A2B,Alex named person service is not good and unhealthy,A2B
Adyar+Ananda+Bhavan+ +A2B,"A typical A2B restaurant that maintains its usual standards…but I was pleasantly surprised by their Seeraga Samba veg biryani. It was really good! Being from Chennai, I’m used to basmati rice biryanis, which are my favorite, so this was a refreshing change.",A2B
Adyar+Ananda+Bhavan+ +A2B,"Mr arvind prasad service is excellent.
Overall very good morning breakfast.",A2B
Adyar+Ananda+Bhavan+ +A2B,"I had to wait quite some time for my order of ready-made kichadi, even though the place was almost deserted around 7:15 in the morning. …",A2B
Adyar+Ananda+Bhavan+ +A2B,They give expired basundi and we got stomach upset this is very very worst experience I ever had in my life then staff  service also not up to the mark,A2B
Adyar+Ananda+Bhavan+ +A2B,I asked for a coffee but the waiter didn't listen properly and he delayed the coffee which made my friend to leave for his train. So there is a need to cancel the coffee. But however the taste if one coffee was soo good but the  othe one was too strong,A2B
Adyar+Ananda+Bhavan+ +A2B,Food was good and the service and hospitality by waitress Malika akka was so good.,A2B
Adyar+Ananda+Bhavan+ +A2B,Serve from Mrs.VASUKI..is neatly and hygienic..Good service...Keep it up,A2B
Adyar+Ananda+Bhavan+ +A2B,Good place to have food. Vasuki gave the best service.,A2B
Adyar+Ananda+Bhavan+ +A2B,Kothu parotta was not good. Was over cooked and too gravy,A2B
Adyar+Ananda+Bhavan+ +A2B,Masala Dosa it’s very simple looks like  you have to improve this items carefully chef he done only some pieces of phototo that’s all he have  to add some veg with cashew few only it’s all missing here  kindly try to give authentic Dosa because we are king South Indian items all customers coming from out of our state.,A2B
Adyar+Ananda+Bhavan+ +A2B,"Great food, clean ambience, and Ms Vasuki was very courteous and attentive.",A2B
Adyar+Ananda+Bhavan+ +A2B,Service is worst. I took food parcel with bill amounting close to 1000/- . But one lady service person didn’t allow me to fill even a one litre water bottle. Such a worst and rude behaviour from a service person. I don’t have any problem …,A2B
Adyar+Ananda+Bhavan+ +A2B,"Mrs. Malliga doing good,smiled face,handled the customer very well",A2B
Adyar+Ananda+Bhavan+ +A2B,Food taste is very poor. Waiters are very very slow. They r concentrating only on tips.,A2B
Adyar+Ananda+Bhavan+ +A2B,"Packed with customers all the time, it's a great place to stop and enjoy authentic South Indian food. The restaurant has a spacious dining area, making it a good choice for families and groups. They serve a range of items, from traditional …",A2B
